long,lat,id,nombre,categoria,cocina,ambientacion,telefono,mail,horario,calle_nombre,calle_altura,calle_cruce,direccion_completa,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.4303100502415,-34.6023290320201,612,ARTON,RESTAURANTE,INTERNACIONAL,MODERNO,4862 5975,,,CORRIENTES,4606,,CORRIENTES AV. 4606,Almagro,Comuna 5,1195,C1195AAS
-58.3820514491477,-34.613068813389,1345,ARTUR,RESTAURANTE,,,,,,BELGRANO AV,1119,,BELGRANO AV. 1119,Monserrat,Comuna 1,1092,C1092AAL
-58.36432740291,-34.6059660529329,1593,ASIA DE CUBA,RESTAURANTE,INTERNACIONAL,ORIENTAL,4894 1328,,,DEALESSI PIERINA,750,,"DEALESSI, PIERINA 750",Puerto Madero,Comuna 1,,
-58.3743071382669,-34.6243768109972,2551,ASI DE SIMPLE,CAFE,SANDWICHERIA,AMERICANO,4361 0974,,lunes a domingo de 7.30 a 20.30,GARAY JUAN DE,615,,"GARAY, JUAN DE AV. 615",San Telmo,Comuna 1,1153,C1153ABE
-58.4760827419457,-34.6772359476723,2738,A SOLAS,CONFITERIA,MINUTAS,MODERNO,,,,GALLO DELFIN,5748,,"GALLO, DELFIN 5748",Villa Lugano,Comuna 8,1439,C1439IBB
-58.3750252402059,-34.6061256894968,2110,ASTOR PIAZZOLA,RESTAURANTE,,,81033382646,info@piazzolatango.com,,FLORIDA,165,,FLORIDA 165,San Nicolas,Comuna 1,1005,C1005AAC
-58.3913606116277,-34.6009072285566,2111,ASTRAL,RESTAURANTE,PIZZERIA,,4371 5106,,lunes a viernes de 7 a 00,RODRIGUEZ PEÃƒâ€˜A,687,,RODRIGUEZ PEÃƒâ€˜A 687,San Nicolas,Comuna 1,,
-58.4203415300248,-34.5985039408565,614,ASTRO BAR,RESTAURANTE,INTERNACIONAL,,4866 5588,astrobar@argentina.com,,MEDRANO,950,,MEDRANO AV. 950,Almagro,Comuna 5,1179,C1179AAR
-58.492512349236,-34.5817093493912,2771,ASTURIAS,RESTAURANTE,PORTEÃ‘A,CLASICO PORTEÑO,4265 7038,,lunes a sábado de 7 a 20,DE LOS CONSTITUYENTES,4598,,DE LOS CONSTITUYENTES AV. 4598,Villa Pueyrredon,Comuna 12,1431,C1431EXX
-58.4602788129187,-34.56562537327,488,A TEMPO,RESTAURANTE,TRADICIONAL,MODERNO,4787 9196,,,ECHEVERRIA,2900,,ECHEVERRIA 2900,Belgrano,Comuna 13,1428,C1428DRZ
-58.3989859269876,-34.6097510847425,687,ATENEA,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,4951 0640,,,RIVADAVIA AV,2300,,RIVADAVIA AV. 2300,Balvanera,Comuna 3,1034,C1034ACO
-58.4246918964654,-34.607413595788,615,ATLANTICO,RESTAURANTE,CLASICO PORTEÃ‘O,,4982 5794,,,GASCON,392,,GASCON 392,Almagro,Comuna 5,1181,C1181ACF
-58.3916682722087,-34.5902263995574,1648,AU BEC FIN,RESTAURANTE,FRANCESA,FRANCES,4805 0861,www.aubedfin.com.ar,,LOPEZ VICENTE,1877,,"LOPEZ, VICENTE 1877",Recoleta,Comuna 2,1128,
-58.3603570895977,-34.6326198241575,1224,AUGUSTO,RESTAURANTE,PIZZERIA,CLASICO PORTEÑO,4362 2533,,lunes a domingo de 6 a 00,BROWN ALTE.,888,,"BROWN, ALTE. AV. 888",Boca,Comuna 4,1159,C1159ABN
-58.3949137097382,-34.6079511382937,1649,AVANTY,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,4815 7912,,,AYACUCHO,117,,AYACUCHO 117,Balvanera,Comuna 3,1025,C1025AAC
-58.3753621086916,-34.5988587131616,2114,AVE CAESAR,CAFE,TRADICIONAL,MODERNO,5555 5104,,lunes a domingo de 9 a 23,FLORIDA,787,,FLORIDA 787,San Nicolas,Comuna 1,1005,C1005AAO
-58.4609156334611,-34.606298342074,962,AVE FENIX,CAFE,PORTEÃ‘A,CLASICO PORTEÑO,4585 7800,,,JUSTO JUAN B.,4242,,"JUSTO, JUAN B. AV. 4242",Caballito,Comuna 6,1416,C1416DJW
-58.368456576833,-34.6215279861421,2553,AVENIDAS,CAFE,INTERNACIONAL,CLASICO PORTEÑO,4361 9817,,lunes a viernes de 7 a 21,PASEO COLON,1197,,PASEO COLON AV. 1197,San Telmo,Comuna 1,1063,C1063ACL
-58.3926343122372,-34.6056471099657,685,AVI BAR,CAFE,,,,,,SARMIENTO,1819,,SARMIENTO 1819,Balvanera,Comuna 3,1044,C1044AAA
-58.4314984822049,-34.5878027398173,28,AZAFRAN,RESTAURANTE,ESPAÃ‘OLA,ANTIGUO,4832 6487,,,HONDURAS,5143,,HONDURAS 5143,Palermo,Comuna 14,1414,C1414BMS
-58.3710601971513,-34.6125001921664,1348,AZAPAR,RESTAURANTE,MINUTAS,,4343 7601,,lunes a jueves de 15 a 21 - viernes y sábado de 18 a 3,BELGRANO,350,,BELGRANO AV. 350,Monserrat,Comuna 1,1092,C1092AAQ
-58.4241813485125,-34.5864859789205,27,AZUL ESPUMANTE,RESTAURANTE,ORIENTAL,ORIENTAL,4833 1377,,,GUATEMALA,4665,,GUATEMALA 4665,Palermo,Comuna 14,1425,C1425BUK
-58.3780869207139,-34.5911504800252,1954,AZUL PROFUNDO,RESTAURANTE,INTERNACIONAL,CLASICO PORTEÑO,4393 4747,azulprofundo@arnet.com.ar,lunes a viernes de 12 a 16 y de 20 a 1 - sábado de 20 a 2,DEL LIBERTADOR,310,,DEL LIBERTADOR AV. 310,Retiro,Comuna 1,1001,C1001ABQ
-58.3640867153112,-34.5981741320108,1592,AZURRA,RESTAURANTE,MEDITERRANEA,MARINA,4341 9050,eventos@yachtcpm.com.ar,,MANSO JUANA,2,,MANSO JUANA 2,Puerto Madero,Comuna 1,1107,C1107CBB
-58.4149446768458,-34.5859246152634,29,AZURRO,RESTAURANTE,,,,,,SANTA FE,3596,,SANTA FE AV. 3596,Palermo,Comuna 14,1425,C1425BGX
-58.4405740915902,-34.5859665385742,31,BA,RESTAURANTE,,,,,,VEGA NICETO Cnel.,5702,,"VEGA, NICETO, Cnel. AV. 5702",Palermo,Comuna 14,1414,C1414BFH
-58.4035760082154,-34.5835585252794,1650,BABETTE,RESTAURANTE,MINUTAS,MODERNO,4804 3962,,,LAS HERAS GRAL.,2972,,LAS HERAS GENERAL AV. 2972,Recoleta,Comuna 2,1425,C1425AST
-58.3945664973354,-34.5958909186221,1651,BABIECA,RESTAURANTE,INTERNACIONAL,MODERNO,4814 1005,pizzeriababiecasa@hotmail.com.ar,,SANTA FE,1898,,SANTA FE AV. 1898,Recoleta,Comuna 2,1123,C1123AAN
-58.4428800291369,-34.5830230560518,33,BABY BA,BAR,,,,,,AREVALO,1466,,AREVALO 1466,Palermo,Comuna 14,1414,C1414CQD
-58.3860138103947,-34.6027982207866,2113,BACARO,RESTAURANTE,INTERNACIONAL,,4374 4054,,,LAVALLE,1368,,LAVALLE 1368,San Nicolas,Comuna 1,1048,C1048AAH
-58.3849924000613,-34.6039863455393,2119,BACHERO PIZZERIA CENTRO,RESTAURANTE,PIZZERIA,MODERNO,4382 3353,,lunes a viernes de 6.30 a 2,CORRIENTES,1300,,CORRIENTES AV. 1300,San Nicolas,Comuna 1,1043,C1043AAZ
-58.4298286268386,-34.5876560727248,32,BACHET - BACHET,BAR,FUSION,MODERNO,4831 7373,,martes a domingo de 5 a 17,EL SALVADOR,4960,,EL SALVADOR 4960,Palermo,Comuna 14,1414,C1414BPP
-58.4353904368879,-34.5833764116717,34,BACIO DA LUPO,RESTAURANTE,,,,,,EL SALVADOR,5600,,EL SALVADOR 5600,Palermo,Comuna 14,1414,C1414BQD
-58.3868598996218,-34.5988148012756,1957,BACO,RESTAURANTE,INTERNACIONAL,MODERNO,4815 0368,,,URUGUAY,855,,URUGUAY 855,Retiro,Comuna 1,1015,C1015ABQ
-58.3785726261571,-34.6001256798746,2115,BAGDAD CAFE,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,4328 0326,,lunes a viernes de 8 a 18,VIAMONTE,820,,VIAMONTE 820,San Nicolas,Comuna 1,1053,C1053ABR
-58.4763527023852,-34.677471422106,2741,BAHIA,CONFITERIA,MINUTAS,MODERNO,,,,GALLO DELFIN,5792,,"GALLO, DELFIN 5792",Villa Lugano,Comuna 8,1439,C1439IBB
-58.4169352650574,-34.6582349492737,1482,BAHIA,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,,,,SAENZ AV,1455,,SAENZ AV. 1455,Nueva Pompeya,Comuna 4,1437,C1437DOG
-58.3671861890337,-34.6024341589905,1594,BAHIA MADERO,RESTAURANTE,INTERNACIONAL,MODERNO,4319 8730,,,MOREAU DE JUSTO ALICIA,430,,"MOREAU DE JUSTO, ALICIA AV. 430",Puerto Madero,Comuna 1,1107,C1107AAJ
-58.3711052388778,-34.5989813267213,2116,BAJO ALEM,BAR,MINUTAS,CLASICO PORTEÑO,4312 5709,,lunes a viernes de 6 a 20,ALEM LEANDRO N.,750,,"ALEM, LEANDRO N. AV. 750",San Nicolas,Comuna 1,1001,C1001AAP
-58.4586963766339,-34.5534114133123,1497,BAJO BELGRANO,RESTAURANTE,INTERNACIONAL,MODERNO,4701 4806,,,CONGRESO,2011,,CONGRESO 2011,NuÃƒÂ±ez,Comuna 13,1428,C1428BVC
-58.4083793875919,-34.5804572079741,35,BAKANO,RESTAURANTE,PIZZERIA,MODERNO,4807 1011,www.bakano.net.com,,CERVIÃƒâ€˜O AV,3496,,CERVIÃƒâ€˜O AV. 3496,Palermo,Comuna 14,,
-58.4412134030083,-34.5719781380428,576,BAKERY HOUSE,RESTAURANTE,SANDWICHERIA,MODERNO,4771 4858,,,CABILDO,428,,CABILDO AV. 428,Colegiales,Comuna 13,1426,C1426AAR
-58.4088941052282,-34.612582354618,688,BALBANERA,CAFE,,,,,,ALSINA ADOLFO,3001,,"ALSINA, ADOLFO 3001",Balvanera,Comuna 3,1207,C1207AAE
-58.3763345364325,-34.6010760574944,2117,BALDOMERO,BAR,MINUTAS,MODERNO,4393 8704,,lunes a viernes de 8 a 20,TUCUMAN,681,,TUCUMAN 681,San Nicolas,Comuna 1,1049,C1049AAM
-58.4710134517924,-34.5380360603415,686,BALEARES,RESTAURANTE,MINUTAS,,4954 3366,,,VEDIA,2002,,VEDIA 2002,NuÃƒÂ±ez,Comuna 13,1429,C1429EJH
-58.4451271079424,-34.6219020978698,961,BAMBO,CAFE,MINUTAS,MODERNO,4431 9434,,,RIVADAVIA,5647,,RIVADAVIA AV. 5647,Caballito,Comuna 6,1424,C1424CEL
-58.3871868392742,-34.5992259359875,1653,BAMBU,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,4813 0970,,,CORDOBA,1415,,CORDOBA AV. 1415,Recoleta,Comuna 2,1055,C1055AAE
-58.4205279026907,-34.5900256363491,36,BANAURA BAR,RESTAURANTE,DE AUTOR,ART- DECO,,,martes a domingo de 19 al cierre,SOLER,4202,,SOLER 4202,Palermo,Comuna 14,1425,C1425BWV
-58.441598957782,-34.620498979269,963,BANCHERO,CAFE,PIZZERIA,CLASICO PORTEÑO,4901 6430,,lunes a domingo de 12 a 15 y de 20 a 00,RIVADAVIA,5401,,RIVADAVIA AV. 5401,Caballito,Comuna 6,1424,C1424CEJ
-58.358625844529,-34.6352625614996,1226,BANCHERO,RESTAURANTE,PIZZERIA,CLASICO PORTEÑO,4303 3232,,lunes a domingo de 8 a 00,SUAREZ,396,,SUAREZ 396,Boca,Comuna 4,1162,C1162AEH
-58.441598957782,-34.620498979269,964,BANCHERO OESTE,RESTAURANTE,PIZZERIA,CLASICO PORTEÑO,4901 6430,,,RIVADAVIA,5401,,RIVADAVIA AV. 5401,Caballito,Comuna 6,1424,C1424CEJ
-58.4104305375951,-34.6127390390282,689,BANDE,RESTAURANTE,,,4932 3293,,,ALSINA ADOLFO,3119,,"ALSINA, ADOLFO 3119",Balvanera,Comuna 3,1207,C1207AAG
-58.4371516755552,-34.5834301032699,37,BAR,BAR,,,,,,HONDURAS,5699,,HONDURAS 5699,Palermo,Comuna 14,1414,C1414BNE
-58.3956099399445,-34.6032298678324,690,BAR 2001,CAFE,SANDWICHERIA,CLASICO PORTEÑO,4371 4335,,,LAVALLE,2001,,LAVALLE 2001,Balvanera,Comuna 3,1051,C1051ABE
-58.4275781571297,-34.5895653590043,39,BAR 6,BAR,INTERNACIONAL,DISEÑO,4833 6807,barseis@hotmail.com,lunes a sábado de 8 a 3,ARMENIA,1676,,ARMENIA 1676,Palermo,Comuna 14,1414,C1414DKJ
-58.4991559281762,-34.5512012918156,2057,BAR 9 DE JULIO,CAFE,MINUTAS,CLASICO PORTEÑO,4541 8377,,,BALBIN RICARDO DR.,4999,,"BALBIN, RICARDO, DR. AV. 4999",Saavedra,Comuna 12,1430,C1430ABH
-58.4298424953751,-34.5887691465902,38,BAR ABIERTO,BAR,INTERNACIONAL,CLASICO PORTEÑO,4833 7640,barabierto@ciudad.com.ar,,BORGES JORGE LUIS,1613,,"BORGES, JORGE LUIS 1613",Palermo,Comuna 14,1414,C1414DGA
-58.3731392674891,-34.6185346839657,2552,BAR ACONCAGUA,RESTAURANTE,TRADICIONAL,CLASICO PORTEÑO,4362 3826,,lunes a viernes de 6 a 00,ESTADOS UNIDOS,502,,ESTADOS UNIDOS 502,San Telmo,Comuna 1,1101,C1101AAL
-58.4156457949802,-34.6107456405297,617,BARAJAS,CAFE,TRADICIONAL,CLASICO PORTEÑO,4861 1126,,,RIVADAVIA,3499,,RIVADAVIA AV. 3499,Almagro,Comuna 5,1203,C1203AAG
-58.5006721287313,-34.5956308450044,2698,BAR ALEMAN,PUB,INTERNACIONAL,CLASICO PORTEÑO,4501 0814,,,SAN MARTIN,5992,,SAN MARTIN AV. 5992,Villa Devoto,Comuna 11,1419,C1419IBP
-58.4031968098333,-34.6100460722929,692,BAR AMERICANO,CAFE,SANDWICHERIA,CLASICO PORTEÑO,4951 3574,,,RIVADAVIA,2598,,RIVADAVIA AV. 2598,Balvanera,Comuna 3,1034,C1034ACR
-58.3728360645541,-34.6030858787317,2118,BAR AMERICANO,RESTAURANTE,MINUTAS,MODERNO,4394 1459,,lunes a viernes de 6 a 20,CORRIENTES,427,,CORRIENTES AV. 427,San Nicolas,Comuna 1,1043,C1043AAE
-58.3711471995797,-34.6042262630577,2120,BAR AMERICANO LA BOLSA,RESTAURANTE,MINUTAS,MODERNO,4325 0576,,lunes a viernes de 6 a 20,SARMIENTO,301,,SARMIENTO 301,San Nicolas,Comuna 1,1041,C1041AAG
-58.4512974688842,-34.5523089739448,490,BAR ARTE,RESTAURANTE,INTERNACIONAL,MODERNO,4784 8221,mazzeimaderas@fibertel.com.ar,,DEL LIBERTADOR,6445,,DEL LIBERTADOR AV. 6445,Belgrano,Comuna 13,1428,C1428ARH
-58.3902133882866,-34.6147809002542,1346,BAR ASTURIANO,BAR,MINUTAS,CLASICO PORTEÑO,4383 3815,,,VENEZUELA,1699,,REPUBLICA BOLIVARIANA DE VENEZUELA 1699,Monserrat,Comuna 1,1096,C1096ABA
-58.399605535296,-34.6026860603505,691,BAR ASTURIAS,CONFITERIA,MINUTAS,CLASICO PORTEÑO,4954 2490,,,PASTEUR,555,,PASTEUR 555,Balvanera,Comuna 3,1028,C1028AAK
-58.4730883204691,-34.6527901354039,1523,BAR AVENIDA,RESTAURANTE,TRADICIONAL,CLASICO PORTEÑO,4674 2348,,lunes a viernes de 6.30 a 21 - sábado de 6.30 a 16,PERON EVA,4300,,"PERON, EVA AV. 4300",Parque Avellaneda,Comuna 9,1407,C1407HUT
-58.4042708666186,-34.5874919261464,1659,BARBACOA,RESTAURANTE,INTERNACIONAL,MODERNO,4805 0230,barbacoa@fibertel.com.ar,,BOLLINI,2133,,BOLLINI 2133,Recoleta,Comuna 2,1425,C1425ECA
-58.4106103795243,-34.5826035420544,47,BARBARO,BAR,,,4802 8388,,,ARAOZ,2974,,ARAOZ 2974,Palermo,Comuna 14,1425,C1425DGV
-58.3556619193006,-34.6370072323802,1227,BAR BERLA,BAR,TRADICIONAL,CLASICO PORTEÑO,4303 8256,,,DON PEDRO DE MENDOZA,1459,,DON PEDRO DE MENDOZA AV. 1459,Boca,Comuna 4,1156,C1156ADB
-58.3748458294464,-34.6111285854679,1349,BAR BIBON DE LAS LUCES,BAR,,,,,,PERU,269,,PERU 269,Monserrat,Comuna 1,1067,C1067AAE
-58.3939522975881,-34.6039844553395,693,BAR BOSTON,RESTAURANTE,,,,,,RIOBAMBA,438,,RIOBAMBA 438,Balvanera,Comuna 3,1025,C1025ABJ
-58.3708348413262,-34.6253089258728,2554,BAR BRITANICO,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,4361 2107,,lunes a domingo de 1 a 00,BRASIL,399,,BRASIL AV. 399,San Telmo,Comuna 1,1154,C1154AAC
-58.4123863114573,-34.5942020468754,1655,BAR BUSTAMANTE,CAFE,INTERNACIONAL,CLASICO PORTEÑO,4963 6931,,lunes a sábado de 6 a 23,SANCHEZ DE BUSTAMANTE,1382,,SANCHEZ DE BUSTAMANTE 1382,Recoleta,Comuna 2,1425,C1425DUB
-58.4022492012997,-34.6036338349583,694,BAR CANDY,CAFE,MINUTAS,CLASICO PORTEÑO,4952 4668,,,LARREA,486,,LARREA 486,Balvanera,Comuna 3,1030,C1030AAJ
-58.3767942819176,-34.6119738475866,1347,BAR CARLITOS,CAFE,MINUTAS,CLASICO PORTEÑO,4343 2216,,,ROCA JULIO A. Pres.,737,,"ROCA, JULIO A., PRESIDENTE AV. 737",Monserrat,Comuna 1,1067,C1067ABC
-58.3979899319942,-34.6063222410427,702,BARCELONA,RESTAURANTE,INTERNACIONAL,ESPAÑOL,4953 1000,restaurantbarcelona@yahoo.com.ar,,URIBURU,278,,"URIBURU JOSE E., Pres. 278",Balvanera,Comuna 3,1027,C1027AAF
-58.4606094978733,-34.5830614564851,2750,BAR CHARLY,RESTAURANTE,PARRILLA,CLASICO PORTEÑO,4553 6726,,lunes a sábado de 6 a 17,ELCANO,4005,,ELCANO AV. 4005,Villa Ortuzar,Comuna 15,1427,C1427CHE
-58.3913044208738,-34.6242998552023,1098,BAR & CO,RESTAURANTE,,,,,,ENTRE RIOS,1322,,ENTRE RIOS AV. 1322,Constitucion,Comuna 1,1133,C1133AAO
-58.4494247556345,-34.5778012616694,577,BAR CONDE,RESTAURANTE,SANDWICHERIA,CLASICO PORTEÑO,4551 3889,,,LACROZE FEDERICO,3193,,"LACROZE, FEDERICO AV. 3193",Colegiales,Comuna 13,1426,C1426CQE
-58.4064592618789,-34.5979562739376,1657,BAR CORDOBA,CAFE,MINUTAS,CLASICO PORTEÑO,4961 8848,,lunes a domingo de 6 a 2,CORDOBA,2799,,CORDOBA AV. 2799,Recoleta,Comuna 2,1187,C1187AAB
-58.3761441329044,-34.6046001164955,2122,BAR DE BOCA,RESTAURANTE,MINUTAS,MODERNO,4325 3383,www.elbardeboca.com,lunes a viernes de 8.30 a 17.30,SARMIENTO,667,,SARMIENTO 667,San Nicolas,Comuna 1,1041,C1041AAM
-58.4045587898148,-34.6154541601998,696,BAR DEL REGISTRO,,MINUTAS,CLASICO PORTEÑO,4308 5952,,,JUJUY,478,,JUJUY AV. 478,Balvanera,Comuna 3,1083,C1083AAR
-58.4341583854439,-34.5838725002315,40,BAR DE VINOS,VINERIA,,,,,,HUMBOLDT,1847,,HUMBOLDT 1847,Palermo,Comuna 14,1414,C1414CTS
-58.399220116582,-34.593634517356,1656,BAR DINO,BAR,INTERNACIONAL,,,,,AZCUENAGA,1277,,AZCUENAGA 1277,Recoleta,Comuna 2,1115,C1115AAI
-58.3860101557476,-34.6199219093523,1096,BAR DON,RESTAURANTE,INTERNACIONAL,CLASICO PORTEÑO,4304 2852,,,CALVO CARLOS,1402,,"CALVO, CARLOS 1402",Constitucion,Comuna 1,1102,C1102ABD
-58.4091963399472,-34.6374708393184,1549,BAR EL MOLINO,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,4677 1743,,,24 DE NOVIEMBRE,2287,,24 DE NOVIEMBRE 2287,Parque Patricios,Comuna 4,1242,C1242AAU
-58.4085272077461,-34.6150208903753,695,BAR ESPAÃƒâ€˜OL,RESTAURANTE,PORTEÃ‘A,CLASICO PORTEÑO,4931 6336,,,BELGRANO,3001,,BELGRANO AV. 3001,Balvanera,Comuna 3,1209,C1209AAC
-58.4228097663659,-34.5715333723722,42,BAR FLY,VINERIA,MINUTAS,MODERNO,4777 7455,,,DEL LIBERTADOR,3883,,DEL LIBERTADOR AV. 3883,Palermo,Comuna 14,1425,C1425ABL
-58.4078983112006,-34.6011274332606,697,BAR GARDEL,RESTAURANTE,,TANGO,4964 3375,,,TUCUMAN,3002,,TUCUMAN 3002,Balvanera,Comuna 3,1189,C1189AAH
-58.3841654639711,-34.6051633572406,2121,BAR GUANABARA,RESTAURANTE,,,4384 5229,,,SARMIENTO,1232,,SARMIENTO 1232,San Nicolas,Comuna 1,1041,C1041AAZ
-58.3888555706038,-34.637704432956,895,BAR HISPANO ARGENTINO,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,4304 6036,,,LUZURIAGA,301,,LUZURIAGA 301,Barracas,Comuna 4,1280,C1280ACG
-58.3767724514102,-34.6014583747148,2123,BAR HYDE PARK,RESTAURANTE,SANDWICHERIA,CLASICO PORTEÑO,4328 3930,,lunes a domingo 00 ,MAIPU,572,,MAIPU 572,San Nicolas,Comuna 1,1006,C1006ACF
-58.390301313154,-34.6018899946493,2124,BAR IBERIA,RESTAURANTE,SANDWICHERIA,CLASICO PORTEÑO,4372 7298,,lunes a viernes de 7 a 21,TUCUMAN,1648,,TUCUMAN 1648,San Nicolas,Comuna 1,1050,C1050AAH
-58.4017984445657,-34.6062041879669,703,BARILOCHE,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,4942 6325,,,SARMIENTO,2485,,SARMIENTO 2485,Balvanera,Comuna 3,1044,C1044AAM
-58.3938857516266,-34.6093801210049,704,BARIMSH,PUB,INTERNACIONAL,CLASICO PORTEÑO,4952 2617,ro_correo@hotmail.com,,RIVADAVIA AV,1928,,RIVADAVIA AV. 1928,Balvanera,Comuna 3,1033,C1033AAW
-58.4467804362586,-34.5980548190995,2656,BAR J O C,,SANDWICHERIA,CLASICO PORTEÑO,,,,THAMES,200,,THAMES 200,Villa Crespo,Comuna 15,1414,C1414DCD
-58.4058698600857,-34.5779622344737,41,BAR K-FE,CAFE,,,4803 9486,,,CASTEX,3390,,CASTEX 3390,Palermo,Comuna 14,1425,C1425CDF
-58.4699543620367,-34.5536475736201,1500,BAR LA ESCUELA,RESTAURANTE,SANDWICHERIA,CLASICO PORTEÑO,,,,PEDRAZA MANUELA,2803,,"PEDRAZA, MANUELA 2803",NuÃƒÂ±ez,Comuna 13,1429,C1429CCS
-58.4071101170768,-34.5936881404824,1658,BAR LAPRIDA,BAR,MINUTAS,CLASICO PORTEÑO,4827 2984,,lunes a viernes de 6 a 22,CHARCAS,2900,,CHARCAS 2900,Recoleta,Comuna 2,1425,C1425BMH
-58.3898816897671,-34.6006844678286,2125,BAR LA ROBLA,RESTAURANTE,INTERNACIONAL,,4811 4484,,,VIAMONTE,1615,,VIAMONTE 1615,San Nicolas,Comuna 1,1055,C1055ABE
-58.4886407352982,-34.6633247895132,2739,BAR LAS VEGAS,RESTAURANTE,INTERNACIONAL,CLASICO PORTEÑO,4635 9116,,,PERON EVA,5900,,"PERON, EVA AV. 5900",Villa Lugano,Comuna 8,1439,C1439BSW
-58.3725090582826,-34.5957222983705,1958,BAR LEGALES,CAFE,MINUTAS,CLASICO PORTEÑO,4312 5806,,lunes a viernes de 7 a 19,ALEM LEANDRO N.,1028,,"ALEM, LEANDRO N. AV. 1028",Retiro,Comuna 1,1001,C1001AAS
-58.4105074672265,-34.5922812620218,1654,BAR LOS ANGELES,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,4821 9036,,,SANCHEZ DE BUSTAMANTE,1626,,SANCHEZ DE BUSTAMANTE 1626,Recoleta,Comuna 2,1425,C1425DUH
-58.5063810888385,-34.6678433435037,1287,BAR LOS BILLARES DE MATADEROS,RESTAURANTE,MINUTAS,ANTIGUO,,,,CORRALES,7300,,DE LOS CORRALES AV. 7300,Mataderos,Comuna 9,1440,C1440BBV
-58.4988718850719,-34.5766162861414,2794,BARLOVENTO SHOW,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,4265 5342,barloventoshow@hotmail.com,,DE LOS CONSTITUYENTES,5301,,DE LOS CONSTITUYENTES AV. 5301,Villa Urquiza,Comuna 12,1431,C1431EZE
-58.3842939694692,-34.6166703859505,1350,BAR MAYO,CAFE,MINUTAS,CLASICO PORTEÑO,4383 6710,,,CHILE,1300,,CHILE 1300,Monserrat,Comuna 1,1098,C1098AAZ
-58.3810840673032,-34.600883025285,2127,BAR MEMOS,BAR,MINUTAS,ESPEJOS,,,lunes a viernes de 7 a 19,PELLEGRINI CARLOS,645,,"PELLEGRINI, CARLOS 645",San Nicolas,Comuna 1,1009,C1009ABM
-58.3845026324352,-34.6282515332315,1099,BAR MICHI,RESTAURANTE,MINUTAS,,,,,BRASIL,1302,,BRASIL 1302,Constitucion,Comuna 1,1154,C1154AAX
-58.3768430825713,-34.6070114862101,2126,BAR MITRE,BAR,MINUTAS,MODERNO,4342 2704,,lunes a viernes de 6 a 21,MITRE BARTOLOME,730,,"MITRE, BARTOLOME 730",San Nicolas,Comuna 1,1036,C1036AAN
-58.4389362962545,-34.6145369106291,966,BAR MUNICIPAL,RESTAURANTE,,,,,,AVELLANEDA,550,,AVELLANEDA 550,Caballito,Comuna 6,1405,C1405CNS
-58.4379717552198,-34.5839673882177,48,BAROLO BISTRO,RESTAURANTE,DE AUTOR,,4772 0841,barolo@interserver.com.ar,lunes a viernes de 12 a 15 y de 20 al cierre,BONPLAND,1621,,BONPLAND 1621,Palermo,Comuna 14,1414,C1414CMS
-58.4670237187394,-34.5791606241174,2751,BAR ORIENTE,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,4554 5688,,lunes a lunes de 7 a 20,ALVAREZ THOMAS,1800,,ALVAREZ THOMAS AV. 1800,Villa Ortuzar,Comuna 15,1427,C1427CDR
-58.4226685067379,-34.6029183211892,616,BAR ORQUIDEA,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,4864 0957,,,CORRIENTES,4101,,CORRIENTES AV. 4101,Almagro,Comuna 5,1195,C1195AAA
-58.5000649481055,-34.6627141169899,1286,BAR OVIEDO,BAR,REGIONAL,FOLKLORICO,4687 8690,,,DE LA TORRE LISANDRO,2407,,"DE LA TORRE, LISANDRO AV. 2407",Mataderos,Comuna 9,1440,C1440ECM
-58.5294797141672,-34.6172905135824,2783,BAR OVIEDO,CAFE,SANDWICHERIA,CLASICO PORTEÑO,4641 4138,,lunes a sábado de 6 a 21,BEIRO FRANCISCO,5701,,"BEIRO, FRANCISCO AV. 5701",Villa Real,Comuna 10,1419,C1419IAG
-58.4535725808869,-34.5844007611162,563,BAR PALACIO,RESTAURANTE,SANDWICHERIA,,4554 5529,www.simic.com.ar,,LACROZE FEDERICO,3901,,"LACROZE, FEDERICO AV. 3901",Chacarita,Comuna 15,1427,C1427EDE
-58.424201829794,-34.5829449181851,43,BAR PATRICE,CAFE,MINUTAS,MODERNO,4776 1485,,,CHARCAS,4402,,CHARCAS 4402,Palermo,Comuna 14,1425,C1425BNN
-58.4137379256526,-34.5916979147992,49,BARRA BONITA,RESTAURANTE,,MODERNO,4825 3342,,lunes a sábado mediodía y noche,MANSILLA LUCIO NORBERTO GRAL.,3499,,"MANSILLA, LUCIO NORBERTO, GENERAL 3499",Palermo,Comuna 14,1425,C1425BPS
